u,v,contact_count,duration_seconds,first_time,last_time,weight
1790,1792,8,160,48220,139160,0.527424910548402
1790,1795,3,60,49700,144360,0.42668859322200425
1790,1796,6,120,123960,147860,0.49777959356083784
1790,1798,11,220,59060,144180,0.5603028760303012
1790,1799,2,40,137160,144780,0.3854506105818549
1790,1822,6,120,133860,144420,0.49777959356083784
1790,1836,1,20,125920,125920,0.31600653265148854
1790,1837,3,60,124540,137100,0.42668859322200425
1790,1838,3,60,47940,133400,0.42668859322200425
1790,1843,7,140,134040,144160,0.5136570630934635
1790,1847,1,20,125860,125860,0.31600653265148854
1790,1851,33,660,47800,136360,0.6740198756289276
1790,1855,9,180,47800,134900,0.5395785563918402
1790,1858,1,20,129680,129680,0.31600653265148854
1790,1859,4,80,136480,136540,0.4561223208851435
1790,1861,1,20,47840,47840,0.31600653265148854
1790,1866,7,140,125900,133740,0.5136570630934635
1790,1887,2,40,136220,136580,0.3854506105818549
1790,1890,11,220,133840,136780,0.5603028760303012
1790,1902,4,80,130160,137100,0.4561223208851435
1790,1909,4,80,49720,133500,0.4561223208851435
1790,1910,1,20,125440,125440,0.31600653265148854
1790,1911,7,140,48820,136220,0.5136570630934635
1790,1912,4,80,48020,129660,0.4561223208851435
1790,1916,14,280,49420,136400,0.5852336270669158
1790,1920,9,180,47920,130140,0.5395785563918402
1790,1922,18,360,130140,132780,0.611236718692761
1792,1796,19,380,32420,147880,0.6168334979266865
1792,1798,30,600,39660,144560,0.6641428468550955
1792,1799,4,80,117520,147780,0.4561223208851435
1792,1820,3,60,143680,144160,0.42668859322200425
1792,1822,1,20,137000,137000,0.31600653265148854
1792,1833,1,20,39160,39160,0.31600653265148854
1792,1851,1,20,47460,47460,0.31600653265148854
1792,1855,1,20,129580,129580,0.31600653265148854
1792,1887,1,20,136940,136940,0.31600653265148854
1792,1889,1,20,47760,47760,0.31600653265148854
1792,1890,2,40,48680,50560,0.3854506105818549
1792,1898,1,20,129680,129680,0.31600653265148854
1792,1909,1,20,48020,48020,0.31600653265148854
1792,1911,1,20,47660,47660,0.31600653265148854
1792,1912,5,100,43240,43480,0.4790269285669295
1795,1796,1,20,39020,39020,0.31600653265148854
1795,1798,1,20,143560,143560,0.31600653265148854
1795,1800,28,560,38180,147280,0.656994059633722
1795,1801,20,400,38380,146520,0.6221438686148343
1795,1809,27,540,41660,144940,0.6532261284030567
1795,1820,17,340,39220,147280,0.6053208666300378
1795,1822,75,1500,34920,146480,0.7591456673901623
1795,1833,29,580,41520,146220,0.6606299868059717
1795,1838,58,1160,37560,141140,0.7324859096940134
1795,1843,16,320,38040,146660,0.599047349799237
1795,1847,2,40,50160,129860,0.3854506105818549
1795,1851,20,400,130560,133340,0.6221438686148343
1795,1852,1,20,39180,39180,0.31600653265148854
1795,1855,2,40,43680,43720,0.3854506105818549
1795,1859,85,1700,33260,144840,0.772128853536632
1795,1861,1,20,49180,49180,0.31600653265148854
1795,1866,1,20,129720,129720,0.31600653265148854
1795,1880,1,20,58540,58540,0.31600653265148854
1795,1887,4,80,134600,136040,0.4561223208851435
1795,1890,4,80,46960,137100,0.4561223208851435
1795,1898,3,60,134540,134660,0.42668859322200425
1795,1902,9,180,44280,47200,0.5395785563918402
1795,1907,2,40,136720,136760,0.3854506105818549
1795,1909,61,1220,32080,146420,0.7377159886632509
1795,1911,4,80,47540,136440,0.4561223208851435
1795,1912,2,40,47680,144580,0.3854506105818549
1795,1916,2,40,50360,130360,0.3854506105818549
1795,1919,1,20,38980,38980,0.31600653265148854
1796,1798,49,980,32420,136820,0.7150001165678843
1796,1799,1,20,143960,143960,0.31600653265148854
1796,1809,1,20,143980,143980,0.31600653265148854
1796,1815,1,20,124520,124520,0.31600653265148854
1796,1836,2,40,39240,39260,0.3854506105818549
1796,1847,1,20,129700,129700,0.31600653265148854
1796,1859,1,20,38800,38800,0.31600653265148854
1796,1880,1,20,58360,58360,0.31600653265148854
1796,1887,1,20,137100,137100,0.31600653265148854
1796,1890,1,20,50580,50580,0.31600653265148854
1797,1802,42,840,43020,50620,0.6990176629747723
1797,1815,11,220,37420,56600,0.5603028760303012
1797,1822,1,20,50640,50640,0.31600653265148854
1797,1835,1,20,137160,137160,0.31600653265148854
1797,1837,35,700,39160,137420,0.6801182582519162
1797,1847,18,360,43800,131780,0.611236718692761
1797,1851,2,40,36860,36900,0.3854506105818549
1797,1857,1,20,46600,46600,0.31600653265148854
1797,1866,14,280,43060,131880,0.5852336270669158
1797,1890,1,20,129600,129600,0.31600653265148854
1797,1902,1,20,129700,129700,0.31600653265148854
1797,1912,4,80,131820,133280,0.4561223208851435
1798,1799,5,100,139140,143120,0.4790269285669295
1798,1802,1,20,39340,39340,0.31600653265148854
1798,1807,1,20,57940,57940,0.31600653265148854
1798,1809,1,20,58500,58500,0.31600653265148854
1798,1818,2,40,39340,39360,0.3854506105818549
1798,1831,2,40,39380,58100,0.3854506105818549
1798,1833,3,60,50360,143380,0.42668859322200425
1798,1835,1,20,58520,58520,0.31600653265148854
1798,1836,2,40,58420,58440,0.3854506105818549
1798,1838,1,20,58300,58300,0.31600653265148854
1798,1843,3,60,39460,39500,0.42668859322200425
1798,1847,1,20,57800,57800,0.31600653265148854
1798,1855,1,20,50500,50500,0.31600653265148854
1798,1857,1,20,58360,58360,0.31600653265148854
1798,1859,1,20,136980,136980,0.31600653265148854
1798,1880,2,40,39380,58320,0.3854506105818549
1798,1885,1,20,57780,57780,0.31600653265148854
1798,1892,1,20,38880,38880,0.31600653265148854
1798,1895,1,20,58300,58300,0.31600653265148854
1798,1916,2,40,124660,124920,0.3854506105818549
1798,1922,1,20,144720,144720,0.31600653265148854
1799,1838,3,60,133880,136680,0.42668859322200425
1799,1851,1,20,135680,135680,0.31600653265148854
1800,1801,4,80,38380,121380,0.4561223208851435
1800,1809,5,100,37020,127860,0.4790269285669295
1800,1820,82,1640,37040,146180,0.768401519205702
1800,1822,4,80,55200,144620,0.4561223208851435
1800,1833,17,340,37040,146180,0.6053208666300378
1800,1838,40,800,33840,147260,0.6939596534072261
1800,1843,8,160,39240,144840,0.527424910548402
1800,1852,1,20,39180,39180,0.31600653265148854
1800,1859,61,1220,39100,144860,0.7377159886632509
1800,1866,1,20,38840,38840,0.31600653265148854
1800,1909,3,60,39100,142160,0.42668859322200425
1801,1809,3,60,59000,147060,0.42668859322200425
1801,1820,4,80,38880,126920,0.4561223208851435
1801,1822,91,1820,33160,146520,0.779204512778757
1801,1833,28,560,36600,130380,0.656994059633722
1801,1838,19,380,38540,141300,0.6168334979266865
1801,1843,43,860,32560,145820,0.7014571432333434
1801,1851,42,840,130600,133520,0.6990176629747723
1801,1854,1,20,122320,122320,0.31600653265148854
1801,1858,2,40,129820,130000,0.3854506105818549
1801,1859,108,2160,36480,142300,0.796972706924981
1801,1866,1,20,129760,129760,0.31600653265148854
1801,1890,2,40,130340,130600,0.3854506105818549
1801,1895,1,20,58300,58300,0.31600653265148854
1801,1909,7,140,35740,129080,0.5136570630934635
1801,1916,6,120,130020,133280,0.49777959356083784
1802,1803,176,3520,31760,117460,0.8476427756870751
1802,1805,10,200,31260,39200,0.5504571011940145
1802,1818,9,180,35080,120800,0.5395785563918402
1802,1819,2,40,38460,38940,0.3854506105818549
1802,1821,104,2080,32560,129160,0.7930572928698152
1802,1822,1,20,50640,50640,0.31600653265148854
1802,1831,15,300,31260,129140,0.5923701214603585
1802,1833,1,20,47340,47340,0.31600653265148854
1802,1835,16,320,31360,128220,0.599047349799237
1802,1836,9,180,38460,129000,0.5395785563918402
1802,1837,86,1720,43040,50780,0.7733421356992068
1802,1838,1,20,39160,39160,0.31600653265148854
1802,1847,61,1220,38160,128680,0.7377159886632509
1802,1852,1,20,39440,39440,0.31600653265148854
1802,1857,15,300,36960,129400,0.5923701214603585
1802,1865,6,120,33820,58780,0.49777959356083784
1802,1866,25,500,38620,125560,0.6452532963865709
1802,1880,17,340,38400,126440,0.6053208666300378
1802,1885,3,60,57640,125300,0.42668859322200425
1802,1888,23,460,38120,125360,0.6366167070813586
1802,1892,10,200,37540,61000,0.5504571011940145
1802,1895,8,160,38120,126340,0.527424910548402
1802,1909,1,20,50320,50320,0.31600653265148854
1802,1910,2,40,125160,126320,0.3854506105818549
1802,1919,1,20,38720,38720,0.31600653265148854
1803,1805,2,40,39000,39040,0.3854506105818549
1803,1807,3,60,38120,38180,0.42668859322200425
1803,1818,3,60,33840,137180,0.42668859322200425
1803,1819,3,60,58080,118620,0.42668859322200425
1803,1821,8,160,31580,59840,0.527424910548402
1803,1831,1,20,117540,117540,0.31600653265148854
1803,1835,15,300,38120,117500,0.5923701214603585
1803,1836,1,20,38400,38400,0.31600653265148854
1803,1847,38,760,34520,137720,0.6886424802963587
1803,1857,8,160,35020,119120,0.527424910548402
1803,1865,3,60,38560,53640,0.42668859322200425
1803,1866,6,120,38360,58360,0.49777959356083784
1803,1880,2,40,38280,38320,0.3854506105818549
1803,1888,1,20,39260,39260,0.31600653265148854
1803,1892,1,20,38380,38380,0.31600653265148854
1803,1895,1,20,117680,117680,0.31600653265148854
1805,1807,3,60,125200,126440,0.42668859322200425
1805,1818,8,160,38120,125340,0.527424910548402
1805,1819,51,1020,31880,129300,0.7191483252460843
1805,1821,1,20,126180,126180,0.31600653265148854
1805,1831,2,40,31380,31480,0.3854506105818549
1805,1836,22,440,38880,126360,0.6320130653029771
1805,1843,1,20,58580,58580,0.31600653265148854
1805,1847,5,100,31540,39440,0.4790269285669295
1805,1865,13,260,31880,128860,0.577569991929958
1805,1866,8,160,31600,126200,0.527424910548402
1805,1880,34,680,32960,129260,0.6771138485823601
1805,1885,4,80,58700,126440,0.4561223208851435
1805,1888,8,160,39280,125720,0.527424910548402
1805,1892,9,180,38080,58080,0.5395785563918402
1805,1895,9,180,55480,128840,0.5395785563918402
1805,1910,1,20,126340,126340,0.31600653265148854
1807,1809,1,20,38320,38320,0.31600653265148854
1807,1818,4,80,57680,59180,0.4561223208851435
1807,1819,9,180,54140,128920,0.5395785563918402
1807,1821,7,140,38400,126380,0.5136570630934635
1807,1831,8,160,38380,57860,0.527424910548402
1807,1835,22,440,38100,126460,0.6320130653029771
1807,1836,3,60,57600,126400,0.42668859322200425
1807,1847,5,100,38180,126260,0.4790269285669295
1807,1857,9,180,38400,58780,0.5395785563918402
1807,1865,4,80,38460,119160,0.4561223208851435
1807,1866,1,20,34000,34000,0.31600653265148854
1807,1880,131,2620,31660,128740,0.8170035897790976
1807,1885,2,40,39420,126440,0.3854506105818549
1807,1888,1,20,39420,39420,0.31600653265148854
1807,1892,1,20,58960,58960,0.31600653265148854
1807,1895,52,1040,33640,129020,0.7211618725252504
1809,1820,27,540,58760,146120,0.6532261284030567
1809,1821,1,20,58280,58280,0.31600653265148854
1809,1822,13,260,31240,141360,0.577569991929958
1809,1833,20,400,40220,142700,0.6221438686148343
1809,1838,17,340,121560,143940,0.6053208666300378
1809,1843,13,260,33720,146920,0.577569991929958
1809,1857,1,20,39260,39260,0.31600653265148854
1809,1858,1,20,122320,122320,0.31600653265148854
1809,1859,12,240,58280,144900,0.5692950854209973
1809,1866,1,20,39160,39160,0.31600653265148854
1809,1880,1,20,58300,58300,0.31600653265148854
1809,1898,2,40,122180,122200,0.3854506105818549
1809,1909,31,620,36540,146260,0.6675406987820569
1809,1913,3,60,38760,38860,0.42668859322200425
1809,1919,5,100,38620,39280,0.4790269285669295
1815,1821,8,160,43180,47140,0.527424910548402
1815,1835,5,100,45060,50680,0.4790269285669295
1815,1837,14,280,36920,123760,0.5852336270669158
1815,1847,2,40,44920,44960,0.3854506105818549
1815,1857,3,60,43180,47840,0.42668859322200425
1815,1890,1,20,36760,36760,0.31600653265148854
1815,1895,2,40,43200,43220,0.3854506105818549
1815,1908,1,20,123900,123900,0.31600653265148854
1818,1819,7,140,38120,125300,0.5136570630934635
1818,1821,18,360,33580,126460,0.611236718692761
1818,1831,25,500,38040,129100,0.6452532963865709
1818,1835,7,140,56600,125260,0.5136570630934635
1818,1836,8,160,39440,126440,0.527424910548402
1818,1847,3,60,38460,38760,0.42668859322200425
1818,1857,3,60,38960,120620,0.42668859322200425
1818,1865,15,300,38320,125500,0.5923701214603585
1818,1866,5,100,31560,58980,0.4790269285669295
1818,1880,19,380,34940,126960,0.6168334979266865
1818,1885,16,320,39200,126240,0.599047349799237
1818,1888,5,100,53720,125840,0.4790269285669295
1818,1892,5,100,38120,57980,0.4790269285669295
1818,1895,51,1020,31660,129240,0.7191483252460843
1818,1919,1,20,39240,39240,0.31600653265148854
1819,1820,1,20,38720,38720,0.31600653265148854
1819,1821,15,300,33860,128700,0.5923701214603585
1819,1831,19,380,35880,125540,0.6168334979266865
1819,1833,1,20,58260,58260,0.31600653265148854
1819,1835,3,60,53520,126200,0.42668859322200425
1819,1836,24,480,31220,126480,0.6410248050598301
1819,1847,4,80,38820,54260,0.4561223208851435
1819,1857,19,380,33900,125560,0.6168334979266865
1819,1865,64,1280,32520,129220,0.7426951258734927
1819,1866,6,120,31220,119160,0.49777959356083784
1819,1880,11,220,38780,128960,0.5603028760303012
1819,1885,8,160,38420,120700,0.527424910548402
1819,1888,6,120,38940,119140,0.49777959356083784
1819,1892,10,200,37820,53520,0.5504571011940145
1819,1895,34,680,33900,125600,0.6771138485823601
1819,1910,5,100,117520,125560,0.4790269285669295
1819,1911,1,20,39200,39200,0.31600653265148854
1820,1822,10,200,57640,145920,0.5504571011940145
1820,1833,161,3220,32820,147100,0.8383994923829445
1820,1838,51,1020,32100,147280,0.7191483252460843
1820,1843,13,260,36980,144460,0.577569991929958
1820,1859,10,200,36340,143940,0.5504571011940145
1820,1863,1,20,122680,122680,0.31600653265148854
1820,1880,1,20,58540,58540,0.31600653265148854
1820,1883,2,40,122360,122400,0.3854506105818549
1820,1907,3,60,39040,39180,0.42668859322200425
1820,1908,2,40,38020,38080,0.3854506105818549
1820,1909,4,80,117940,143800,0.4561223208851435
1821,1822,1,20,43420,43420,0.31600653265148854
1821,1831,17,340,38120,126100,0.6053208666300378
1821,1833,25,500,47500,49980,0.6452532963865709
1821,1835,54,1080,42600,137740,0.7250754409903769
1821,1836,8,160,38600,126440,0.527424910548402
1821,1837,2,40,134020,136400,0.3854506105818549
1821,1838,2,40,58280,58300,0.3854506105818549
1821,1843,1,20,58540,58540,0.31600653265148854
1821,1847,32,640,38680,137140,0.6708308350104104
1821,1851,1,20,43040,43040,0.31600653265148854
1821,1857,356,7120,32600,137740,0.9207459939962944
1821,1859,1,20,58400,58400,0.31600653265148854
1821,1865,5,100,38620,120680,0.4790269285669295
1821,1866,41,820,32160,137380,0.6965194651944911
1821,1880,4,80,125720,126380,0.4561223208851435
1821,1885,6,120,31660,131780,0.49777959356083784
1821,1888,13,260,38120,125400,0.577569991929958
1821,1892,8,160,38640,57720,0.527424910548402
1821,1895,241,4820,34760,137320,0.8802589697755958
1821,1898,2,40,133320,133340,0.3854506105818549
1821,1910,5,100,125300,126140,0.4790269285669295
1821,1912,1,20,130860,130860,0.31600653265148854
1822,1833,38,760,36600,145900,0.6886424802963587
1822,1837,3,60,50280,133760,0.42668859322200425
1822,1838,20,400,43120,143080,0.6221438686148343
1822,1843,67,1340,41540,147340,0.7474463034532008
1822,1847,1,20,38300,38300,0.31600653265148854
1822,1851,10,200,50740,135980,0.5504571011940145
1822,1855,5,100,50420,135480,0.4790269285669295
1822,1857,1,20,43420,43420,0.31600653265148854
1822,1859,42,840,40380,144880,0.6990176629747723
1822,1866,1,20,136940,136940,0.31600653265148854
1822,1889,63,1260,47280,136400,0.7410618096034531
1822,1890,5,100,43860,135760,0.4790269285669295
1822,1898,1,20,129900,129900,0.31600653265148854
1822,1902,2,40,47580,136720,0.3854506105818549
1822,1906,1,20,38960,38960,0.31600653265148854
1822,1907,1,20,136920,136920,0.31600653265148854
1822,1909,21,420,36480,145280,0.6271957224548713
1822,1911,15,300,43680,134840,0.5923701214603585
1822,1912,3,60,47140,48780,0.42668859322200425
1822,1916,17,340,47120,135620,0.6053208666300378
1822,1922,2,40,135620,135840,0.3854506105818549
1831,1835,8,160,39460,126460,0.527424910548402
1831,1836,8,160,38500,125680,0.527424910548402
1831,1843,1,20,58580,58580,0.31600653265148854
1831,1847,9,180,38140,39420,0.5395785563918402
1831,1857,45,900,38480,126440,0.7061705572255972
1831,1865,33,660,32000,128860,0.6740198756289276
1831,1866,5,100,31480,57820,0.4790269285669295
1831,1880,14,280,38320,129120,0.5852336270669158
1831,1885,5,100,57580,126440,0.4790269285669295
1831,1888,167,3340,31680,128980,0.8421961402269854
1831,1892,6,120,38320,57600,0.49777959356083784
1831,1895,19,380,38120,126180,0.6168334979266865
1831,1910,12,240,117460,126340,0.5692950854209973
1833,1835,12,240,48680,49960,0.5692950854209973
1833,1836,1,20,38440,38440,0.31600653265148854
1833,1837,1,20,43320,43320,0.31600653265148854
1833,1838,33,660,42920,146400,0.6740198756289276
1833,1843,12,240,36460,144880,0.5692950854209973
1833,1851,7,140,129860,135240,0.5136570630934635
1833,1854,1,20,122700,122700,0.31600653265148854
1833,1855,4,80,43720,135180,0.4561223208851435
1833,1857,7,140,43820,49620,0.5136570630934635
1833,1859,48,960,34080,147180,0.7128621396992377
1833,1861,1,20,47100,47100,0.31600653265148854
1833,1880,1,20,58280,58280,0.31600653265148854
1833,1885,1,20,38860,38860,0.31600653265148854
1833,1887,41,820,130400,135720,0.6965194651944911
1833,1890,1,20,50400,50400,0.31600653265148854
1833,1895,8,160,44240,49920,0.527424910548402
1833,1898,1,20,133460,133460,0.31600653265148854
1833,1902,3,60,133700,136760,0.42668859322200425
1833,1908,1,20,144380,144380,0.31600653265148854
1833,1909,11,220,39620,146380,0.5603028760303012
1833,1911,4,80,135320,136060,0.4561223208851435
1833,1912,2,40,133620,133640,0.3854506105818549
1833,1916,4,80,43620,134120,0.4561223208851435
1835,1836,3,60,31600,128760,0.42668859322200425
1835,1837,1,20,132060,132060,0.31600653265148854
1835,1847,39,780,39440,137440,0.6913351113744413
1835,1857,37,740,31460,137440,0.6858781329659501
1835,1865,14,280,38120,126440,0.5852336270669158
1835,1866,7,140,39620,137260,0.5136570630934635
1835,1880,1,20,38140,38140,0.31600653265148854
1835,1885,12,240,58480,133800,0.5692950854209973
1835,1888,4,80,61580,128720,0.4561223208851435
1835,1889,1,20,43320,43320,0.31600653265148854
1835,1890,1,20,43020,43020,0.31600653265148854
1835,1892,10,200,52160,55660,0.5504571011940145
1835,1895,29,580,39540,134680,0.6606299868059717
1835,1907,1,20,133580,133580,0.31600653265148854
1835,1910,89,1780,117340,129020,0.7768991407825395
1835,1911,1,20,43280,43280,0.31600653265148854
1836,1847,2,40,38540,57600,0.3854506105818549
1836,1857,4,80,38160,126200,0.4561223208851435
